id	name	kind	depth	is_a	part_of	start_stage	end_stage	synonyms
ZFA:0005117	anterior lateral line primordium	structure	4	ZFA:0000228	ZFA:0001468	ZFS:0000030	ZFS:0000000	anterior lateral line primordia [EXACT]
ZFA:0005118	middle lateral line primordium	structure	4	ZFA:0000228	ZFA:0005114	ZFS:0000031	ZFS:0000000	middle lateral line primordia [EXACT]
ZFA:0005119	barbel primordium	structure	4	ZFA:0000292		ZFS:0000042	ZFS:0000043	barbel primordia [EXACT]
ZFA:0005120	peritoneum	structure	4	ZFA:0005425		ZFS:0000000	ZFS:0000044	
ZFA:0005121	middle lateral line placode	structure	5	ZFA:0001310	ZFA:0005114	ZFS:0000000	ZFS:0000033	middle lateral line placodes [EXACT]
ZFA:0005122	dorsal axial hypoblast	structure	3	ZFA:0001477	ZFA:0001378	ZFS:0000020	ZFS:0000022	
ZFA:0005123	gut epithelium	structure	4	ZFA:0001486	ZFA:0000112	ZFS:0000000	ZFS:0000044	
ZFA:0005124	intestinal epithelium	structure	4	ZFA:0001496	ZFA:0005123;ZFA:0005660	ZFS:0000000	ZFS:0000044	intestine epithelium [EXACT] | villous epithelium [EXACT]
ZFA:0005125	intestinal villus	structure	3	ZFA:0001477	ZFA:0005124	ZFS:0000037	ZFS:0000044	intestinal villi [EXACT]
ZFA:0005126	intestinal bulb epithelium	structure	4	ZFA:0005124	ZFA:0001076	ZFS:0000000	ZFS:0000044	
ZFA:0005127	mid intestine epithelium	structure	4	ZFA:0005124	ZFA:0001323	ZFS:0000000	ZFS:0000044	
ZFA:0005128	posterior intestine epithelium	structure	4	ZFA:0005124	ZFA:0000706	ZFS:0000000	ZFS:0000044	
ZFA:0005129	mesentery	structure	4	ZFA:0001486	ZFA:0005120	ZFS:0000000	ZFS:0000044	
ZFA:0005130	dorsal mesentery	structure	5	ZFA:0005129		ZFS:0000000	ZFS:0000044	
ZFA:0005131	parietal peritoneum	structure	4	ZFA:0005425	ZFA:0005120;ZFA:0007116	ZFS:0000000	ZFS:0000044	
ZFA:0005132	visceral peritoneum	structure	4	ZFA:0005425	ZFA:0005120	ZFS:0000000	ZFS:0000044	tunica serosa [RELATED]
ZFA:0005133	ventral mesentery	structure	5	ZFA:0005129		ZFS:0000000	ZFS:0000044	
ZFA:0005134	dental epithelium	structure	4	ZFA:0001486		ZFS:0000000	ZFS:0000044	dental epithelia [EXACT]
ZFA:0005135	primary dental epithelium	structure	5	ZFA:0005134		ZFS:0000000	ZFS:0000044	pharyngeal tooth epithelium [EXACT] | tooth epithelium [EXACT]
ZFA:0005136	inner dental epithelium	structure	4	ZFA:0005134	ZFA:0005138	ZFS:0000000	ZFS:0000044	ide [EXACT] | inner enamel epithelium [EXACT]
ZFA:0005137	outer dental epithelium	structure	4	ZFA:0005134	ZFA:0005138	ZFS:0000000	ZFS:0000044	ode [EXACT]
ZFA:0005138	dental organ	structure	3	ZFA:0001488		ZFS:0000000	ZFS:0000044	enamel organ [EXACT]
ZFA:0005139	dental mesenchyme	structure	4	ZFA:0000113	ZFA:0005138	ZFS:0000000	ZFS:0000044	
ZFA:0005140	dental papilla	structure	3	ZFA:0001477		ZFS:0000000	ZFS:0000044	pharyngeal tooth mesenchyme [EXACT] | tooth mesenchyme [EXACT]
ZFA:0005141	tooth pulp	structure	3	ZFA:0001488	ZFA:0000694	ZFS:0000000	ZFS:0000044	
ZFA:0005142	enameloid	structure	4	ZFA:0005623	ZFA:0000694	ZFS:0000000	ZFS:0000044	enamel [RELATED]
ZFA:0005143	dentine	structure	4	ZFA:0005623	ZFA:0000694	ZFS:0000000	ZFS:0000044	dentin  [EXACT]
ZFA:0005144	ampullary nerve	structure	4	ZFA:0007009	ZFA:0000247	ZFS:0000000	ZFS:0000044	ampullary nerves [EXACT]
ZFA:0005145	muscle	structure	3	ZFA:0001477	ZFA:0000548	ZFS:0000000	ZFS:0000044	muscles [EXACT]
ZFA:0005146	area postrema	structure	3	ZFA:0001477	ZFA:0000545	ZFS:0000000	ZFS:0000044	
ZFA:0005147	regenerating tissue	structure	3	ZFA:0001477		ZFS:0000000	ZFS:0000044	regenerating tissues [EXACT]
ZFA:0005148	apical epidermal cap	structure	4	ZFA:0005147	ZFA:0001389	ZFS:0000000	ZFS:0000044	apical epidermal caps [EXACT]
ZFA:0005149	distal epidermal cap	structure	4	ZFA:0005147	ZFA:0001389	ZFS:0000000	ZFS:0000044	distal epidermal caps [EXACT]
ZFA:0005150	basal regeneration epithelium	structure	4	ZFA:0005147	ZFA:0001389	ZFS:0000000	ZFS:0000044	basal wound epidermis [EXACT]
ZFA:0005151	gold iridophore	cell	5	ZFA:0009199		ZFS:0000032	ZFS:0000044	
ZFA:0005152	silver iridophore	cell	5	ZFA:0009199		ZFS:0000032	ZFS:0000044	
ZFA:0005153	synovial joint	structure	5	ZFA:0001596		ZFS:0000000	ZFS:0000044	diarthrodial joints [RELATED] | diarthroses [EXACT]
ZFA:0005154	synovial fluid	structure	2	ZFA:0001487	ZFA:0005153	ZFS:0000000	ZFS:0000044	
ZFA:0005155	cartilaginous joint	structure	5	ZFA:0001596		ZFS:0000000	ZFS:0000044	synchondrosis [EXACT]
ZFA:0005156	fibrous joint	structure	5	ZFA:0001596		ZFS:0000000	ZFS:0000044	syndesmoses [EXACT] | syndesmosis [EXACT]
ZFA:0005157	tela chorioidea tectal ventricle	structure	4	ZFA:0000447	ZFA:0000159	ZFS:0000029	ZFS:0000044	tela choroidea tectal ventricle [EXACT]
ZFA:0005158	tela chorioidea fourth ventricle	structure	4	ZFA:0000447	ZFA:0000110	ZFS:0000029	ZFS:0000044	tela choroidea fourth ventricle [EXACT]
ZFA:0005159	tela chorioidea third ventricle	structure	4	ZFA:0000447	ZFA:0000161	ZFS:0000029	ZFS:0000044	tela choroidea third ventricle [EXACT]
ZFA:0005160	tela chorioidea telencephalic ventricle	structure	4	ZFA:0000447	ZFA:0000696	ZFS:0000029	ZFS:0000044	tela choroidea telencephalic ventricle [EXACT]
ZFA:0005161	hepatic artery	structure	5	ZFA:0000005	ZFA:0000123	ZFS:0000000	ZFS:0000044	
ZFA:0005162	digestive system duct	structure	4	ZFA:0005171	ZFA:0000339	ZFS:0000025	ZFS:0000044	
ZFA:0005163	bile canaliculus	structure	2	ZFA:0001643	ZFA:0000123	ZFS:0000035	ZFS:0000044	
ZFA:0005164	bile ductule	structure	5	ZFA:0005162	ZFA:0000123	ZFS:0000035	ZFS:0000044	
ZFA:0005165	common bile duct	structure	5	ZFA:0005162	ZFA:0001100	ZFS:0000035	ZFS:0000044	
ZFA:0005166	cystic duct	structure	5	ZFA:0005162	ZFA:0000036	ZFS:0000035	ZFS:0000044	
ZFA:0005167	hepatopancreatic ampulla	structure	5	ZFA:0005162	ZFA:0000339	ZFS:0000035	ZFS:0000044	ampulla of Vater [EXACT] | papilla duodeni major [RELATED] | papilla Vateri [EXACT]
ZFA:0005168	central vein	structure	5	ZFA:0000082	ZFA:0000123	ZFS:0000000	ZFS:0000044	
ZFA:0005169	intrahepatic bile duct	structure	5	ZFA:0005162	ZFA:0000123	ZFS:0000035	ZFS:0000044	
ZFA:0005170	extrahepatic duct	structure	5	ZFA:0005162	ZFA:0001100	ZFS:0000035	ZFS:0000044	
ZFA:0005171	duct	structure	3	ZFA:0001488		ZFS:0000000	ZFS:0000044	
ZFA:0005172	left liver lobe	structure	3	ZFA:0001488	ZFA:0000123	ZFS:0000033	ZFS:0000044	1st lobe [EXACT] | first lobe [EXACT]
ZFA:0005173	right liver lobe	structure	3	ZFA:0001488	ZFA:0000123	ZFS:0000035	ZFS:0000044	2nd lobe [EXACT] | gall bladder lobe [EXACT] | second lobe [EXACT]
ZFA:0005174	ventral liver lobe	structure	3	ZFA:0001488	ZFA:0000123	ZFS:0000040	ZFS:0000044	3rd lobe [EXACT] | third lobe [EXACT]
ZFA:0005175	CoPA	cell	6	ZFA:0000778		ZFS:0000026	ZFS:0000044	primary commissural interneuron [EXACT]
ZFA:0005176	CoSA	cell	6	ZFA:0000778		ZFS:0000026	ZFS:0000044	secondary commissural interneuron [EXACT]
ZFA:0005177	VeLD	cell	6	ZFA:0000778		ZFS:0000026	ZFS:0000044	V2b interneuron [RELATED] | ventral longitudinal interneuron [EXACT]
ZFA:0005178	DoLA	cell	6	ZFA:0000778		ZFS:0000026	ZFS:0000044	dorsal longitudinal interneuron [EXACT]
ZFA:0005179	MiP motor neuron	cell	6	ZFA:0009244		ZFS:0000026	ZFS:0000044	middle primary motoneuron [EXACT]
ZFA:0005180	RoP motor neuron	cell	6	ZFA:0009244		ZFS:0000026	ZFS:0000044	rostral primary motoneuron [EXACT]
ZFA:0005181	VaP motor neuron	cell	6	ZFA:0009244		ZFS:0000026	ZFS:0000000	variable primary motoneuron [EXACT]
ZFA:0005183	MiD2i	cell	5	ZFA:0005209;ZFA:0005865	ZFA:0000823	ZFS:0000000	ZFS:0000044	middle dorsal 2 ipsilateral interneuron  [EXACT]
ZFA:0005184	MiD2cl	cell	5	ZFA:0005209;ZFA:0005865	ZFA:0000823	ZFS:0000000	ZFS:0000044	middle dorsal 2 contralateral llf interneuron  [EXACT]
ZFA:0005185	MiD2cm	cell	5	ZFA:0005209;ZFA:0005865	ZFA:0000823	ZFS:0000000	ZFS:0000044	middle dorsal 2 contralateral mlf interneuron  [EXACT]
ZFA:0005186	CoB	cell	7	ZFA:0005231		ZFS:0000000	ZFS:0000044	bifurcate commissural interneuron [EXACT]
ZFA:0005187	MiM1	cell	5	ZFA:0005209;ZFA:0005865	ZFA:0001032	ZFS:0000000	ZFS:0000044	middle medial interneuron  [EXACT]
ZFA:0005188	MiR1	cell	5	ZFA:0005209;ZFA:0005865	ZFA:0001032	ZFS:0000000	ZFS:0000044	middle rostral 1 interneuron  [EXACT]
ZFA:0005189	MiR2	cell	5	ZFA:0005209;ZFA:0005865	ZFA:0000823	ZFS:0000000	ZFS:0000044	middle rostral 2 interneuron  [EXACT]
ZFA:0005190	MiV1	cell	5	ZFA:0005209;ZFA:0005865	ZFA:0001032	ZFS:0000000	ZFS:0000044	middle ventral 1 neuron  [EXACT]
ZFA:0005191	MiV2	cell	5	ZFA:0005209;ZFA:0005865	ZFA:0000823	ZFS:0000000	ZFS:0000044	middle ventral 2 neuron  [EXACT]
ZFA:0005192	RoI2C	cell	5	ZFA:0005209;ZFA:0005865	ZFA:0000822	ZFS:0000000	ZFS:0000044	rostral intermediate 2 caudal interneuron  [EXACT]
ZFA:0005193	RoI2R	cell	5	ZFA:0005209;ZFA:0005865	ZFA:0000822	ZFS:0000000	ZFS:0000044	rostral intermediate 2 rostral interneuron  [EXACT]
ZFA:0005194	RoL1	cell	5	ZFA:0005209;ZFA:0005865	ZFA:0001031	ZFS:0000000	ZFS:0000044	rostral lateral 1 interneuron  [EXACT]
ZFA:0005195	MiD3cl	cell	5	ZFA:0005209;ZFA:0005865	ZFA:0000069	ZFS:0000000	ZFS:0000044	middle dorsal 3 contralateral llf interneuron  [EXACT]
ZFA:0005196	MiD3cm	cell	5	ZFA:0005209;ZFA:0005865	ZFA:0000069	ZFS:0000000	ZFS:0000044	middle dorsal 3 contralateral mlf interneuron  [EXACT]
ZFA:0005197	MiD3i	cell	5	ZFA:0005209;ZFA:0005865	ZFA:0000069	ZFS:0000000	ZFS:0000044	middle dorsal 3 ipsilateral interneuron  [EXACT]
ZFA:0005198	RoL2	cell	5	ZFA:0005209;ZFA:0005865	ZFA:0000822	ZFS:0000000	ZFS:0000044	rostral lateral 2 interneuron  [EXACT]
ZFA:0005199	RoL2r	cell	6	ZFA:0005198	ZFA:0000822	ZFS:0000000	ZFS:0000044	rostral lateral 2 rostral interneuron  [EXACT]
ZFA:0005200	RoL2c	cell	6	ZFA:0005198	ZFA:0000822	ZFS:0000000	ZFS:0000044	rostral lateral 2 caudal interneuron  [EXACT]
ZFA:0005201	RoL3	cell	5	ZFA:0005209;ZFA:0005865	ZFA:0000948	ZFS:0000000	ZFS:0000044	rostral lateral 3 interneuron  [EXACT]
ZFA:0005202	RoM1c	cell	5	ZFA:0005209;ZFA:0005865	ZFA:0001031	ZFS:0000000	ZFS:0000044	rostral medial 1 caudal interneuron  [EXACT]
ZFA:0005203	RoM1r	cell	5	ZFA:0005209;ZFA:0005865	ZFA:0001031	ZFS:0000000	ZFS:0000044	rostral medial 1 rostral interneuron  [EXACT]
ZFA:0005204	RoV3	cell	5	ZFA:0005209;ZFA:0005865	ZFA:0000948	ZFS:0000000	ZFS:0000044	rostral ventral 3 interneuron  [EXACT]
ZFA:0005205	RoM2l	cell	5	ZFA:0005209;ZFA:0005865	ZFA:0000822	ZFS:0000000	ZFS:0000044	rostral medial 2 lateral interneuron  [EXACT]
ZFA:0005206	RoM2m	cell	5	ZFA:0005209;ZFA:0005865	ZFA:0000822	ZFS:0000000	ZFS:0000044	rostral medial 2 medial interneuron  [EXACT]
ZFA:0005207	RoM3l	cell	5	ZFA:0005209;ZFA:0005865	ZFA:0000948	ZFS:0000000	ZFS:0000044	rostral medial 3 lateral interneuron  [EXACT]
ZFA:0005208	RoM3m	cell	5	ZFA:0005209;ZFA:0005865	ZFA:0000948	ZFS:0000000	ZFS:0000044	rostral medial 3 medial interneuron  [RELATED]
ZFA:0005209	hindbrain interneuron	cell	4	ZFA:0009191	ZFA:0000029	ZFS:0000000	ZFS:0000044	
ZFA:0005210	midbrain interneuron	cell	8	ZFA:0009191		ZFS:0000000	ZFS:0000044	
ZFA:0005211	MeL	cell	4	ZFA:0005210	ZFA:0000128	ZFS:0000000	ZFS:0000044	mesencephalon lateral interneuron [EXACT]
ZFA:0005212	MeM	cell	4	ZFA:0005210;ZFA:0005865	ZFA:0000128	ZFS:0000000	ZFS:0000044	mesencephalon medial interneuron [EXACT]
ZFA:0005213	MeLr	cell	4	ZFA:0005210	ZFA:0000128	ZFS:0000000	ZFS:0000044	mesencephalon lateral rostral interneuron [EXACT]
ZFA:0005214	MeLc	cell	4	ZFA:0005210	ZFA:0000128	ZFS:0000000	ZFS:0000044	mesencephalon lateral caudal interneuron [EXACT]
ZFA:0005215	MeLm	cell	4	ZFA:0005210	ZFA:0000128	ZFS:0000000	ZFS:0000044	mesencephalon lateral medial interneuron [EXACT]
ZFA:0005216	MeM1	cell	4	ZFA:0005210	ZFA:0000128	ZFS:0000000	ZFS:0000044	mesencephalon medial 1 interneuron [EXACT]
ZFA:0005217	CaV	cell	5	ZFA:0005209	ZFA:0000949	ZFS:0000000	ZFS:0000044	caudal ventral interneuron [EXACT]
ZFA:0005218	CaD	cell	5	ZFA:0005209	ZFA:0000949	ZFS:0000000	ZFS:0000044	caudal dorsal interneuron [EXACT]
ZFA:0005219	choroid plexus vascular circuit	structure	6	ZFA:0000099	ZFA:0001443	ZFS:0000038	ZFS:0000044	choroid vascular circuit [RELATED] | CVC [EXACT]
ZFA:0005220	larval melanophore stripe	structure	5	ZFA:0001463		ZFS:0000030	ZFS:0000040	
ZFA:0005221	dorsal larval melanophore stripe	structure	6	ZFA:0005220		ZFS:0000030	ZFS:0000040	
ZFA:0005222	ventral larval melanophore stripe	structure	6	ZFA:0005220		ZFS:0000031	ZFS:0000040	
ZFA:0005223	lateral larval melanophore stripe	structure	6	ZFA:0005220		ZFS:0000032	ZFS:0000040	
ZFA:0005224	yolk larval melanophore stripe	structure	6	ZFA:0005220		ZFS:0000035	ZFS:0000040	
ZFA:0005225	lower lip	structure	5	ZFA:0007006		ZFS:0000000	ZFS:0000044	
ZFA:0005226	upper lip	structure	5	ZFA:0007006		ZFS:0000000	ZFS:0000044	
ZFA:0005227	protoneuromast	structure	4	ZFA:0001478	ZFA:0000034	ZFS:0000028	ZFS:0000000	immature neuromast [RELATED] | proto neuromast [RELATED] | proto-neuromast [RELATED]
ZFA:0005229	optic choroid	structure	3	ZFA:0001477	ZFA:0005567	ZFS:0000000	ZFS:0000044	choroid [EXACT]
ZFA:0005230	CoBL	cell	7	ZFA:0005231		ZFS:0000000	ZFS:0000044	commissural bifurcating longitudinal [EXACT]
ZFA:0005231	bifurcate interneuron	cell	6	ZFA:0000778		ZFS:0000000	ZFS:0000044	
ZFA:0005232	MCoD	cell	6	ZFA:0000778		ZFS:0000026	ZFS:0000044	larval VeLD [RELATED] | multipolar commissural descending interneuron [EXACT] | V0v  [RELATED]
ZFA:0005233	CiD	cell	6	ZFA:0000778		ZFS:0000026	ZFS:0000044	circumferential descending interneuron [EXACT] | commissural descending interneurons [EXACT] | V2a interneuron [RELATED]
ZFA:0005234	CoLA	cell	6	ZFA:0000778		ZFS:0000026	ZFS:0000044	commissural longitudinal ascending interneuron [EXACT]
ZFA:0005235	UCoD	cell	6	ZFA:0000778		ZFS:0000026	ZFS:0000044	unipolar commissural descending interneuron [RELATED]
ZFA:0005236	basophilic erythroblast	cell	7	ZFA:0005237		ZFS:0000030	ZFS:0000044	basophilic normoblast [EXACT] | early erythroblast [EXACT] | early normoblast [RELATED] | prorubricyte [EXACT]
ZFA:0005237	erythroblast	cell	6	ZFA:0009325		ZFS:0000000	ZFS:0000044	normoblast [EXACT]
ZFA:0005238	juxtaglomerular cell	cell	5	ZFA:0009118	ZFA:0000529	ZFS:0000000	ZFS:0000044	kidney granular cell [EXACT] | renin secreting cell [EXACT]
ZFA:0005239	micropylar cell	cell	3	ZFA:0009000	ZFA:0001110	ZFS:0000043	ZFS:0000044	plug cell [EXACT]
ZFA:0005240	Kolmer-Agduhr neuron	cell	7	ZFA:0007120		ZFS:0000023	ZFS:0000044	dorsal CSF-cN [EXACT] | dorsal CSF-cNs [EXACT] | KA cell [EXACT] | KA interneuron [EXACT] | KA neuron [EXACT] | Kolmer-Agduhr cell [EXACT]
ZFA:0005241	polychromatophilic erythroblast	cell	7	ZFA:0005237		ZFS:0000000	ZFS:0000044	intermediate erythroblast [EXACT] | intermediate normoblast [RELATED] | polychromatic erythroblast [EXACT] | polychromatic normoblast [EXACT] | polychromatophilic normoblast [RELATED] | rubricyte [EXACT]
ZFA:0005242	multi-ciliated epithelial cell	cell	5	ZFA:0009035		ZFS:0000000	ZFS:0000044	multiciliated epithelial cell [EXACT]
ZFA:0005243	single ciliated epithelial cell	cell	5	ZFA:0009035		ZFS:0000000	ZFS:0000044	single-ciliated epithelial cell [EXACT]
ZFA:0005244	auditory epithelial support cell	cell	3	ZFA:0009000		ZFS:0000000	ZFS:0000044	auditory support cell [EXACT]
ZFA:0005245	xanthoblast	cell	3	ZFA:0009000		ZFS:0000000	ZFS:0000032	
ZFA:0005246	regeneration fibroblast	cell	4	ZFA:0009026	ZFA:0005147	ZFS:0000000	ZFS:0000044	blastemal fibroblast [EXACT] | blastemal fibroblasts [EXACT]
ZFA:0005247	CiA	cell	6	ZFA:0000778		ZFS:0000026	ZFS:0000044	circumferential ascending interneuron [EXACT] | V1 interneuron [RELATED]
ZFA:0005248	trans-choroid plexus branch	structure	5	ZFA:0000082	ZFA:0005219	ZFS:0000038	ZFS:0000044	TCB [EXACT]
ZFA:0005249	vasculature	structure	3	ZFA:0001488	ZFA:0000010	ZFS:0000026	ZFS:0000044	
ZFA:0005250	capillary	structure	4	ZFA:0005251	ZFA:0001079	ZFS:0000000	ZFS:0000044	
ZFA:0005251	microcirculatory vessel	structure	3	ZFA:0001477	ZFA:0005249	ZFS:0000000	ZFS:0000044	vasculature [RELATED]
ZFA:0005252	lymphatic capillary	structure	4	ZFA:0005251	ZFA:0005105	ZFS:0000000	ZFS:0000044	
ZFA:0005253	renal glomerular capsule epithelium	structure	4	ZFA:0001498	ZFA:0005254	ZFS:0000039	ZFS:0000044	parietal epithelial layer [EXACT]
ZFA:0005254	renal glomerular capsule	structure	3	ZFA:0001477	ZFA:0005281	ZFS:0000039	ZFS:0000044	Bowman's capsule  [EXACT]
ZFA:0005255	arteriole	structure	4	ZFA:0005314	ZFA:0001079	ZFS:0000000	ZFS:0000044	
ZFA:0005256	intervillus pockets	structure	3	ZFA:0001477	ZFA:0005124	ZFS:0000037	ZFS:0000044	intestinal crypt [RELATED]
ZFA:0005257	blood vessel endothelium	structure	5	ZFA:0001639		ZFS:0000000	ZFS:0000044	
ZFA:0005258	lymph vessel endothelium	structure	4	ZFA:0001639	ZFA:0005844	ZFS:0000000	ZFS:0000044	
ZFA:0005259	continuous blood vessel endothelium	structure	6	ZFA:0005257		ZFS:0000000	ZFS:0000044	
ZFA:0005260	fenestrated blood vessel endothelium	structure	6	ZFA:0005257		ZFS:0000000	ZFS:0000044	
ZFA:0005261	sinusoidal blood vessel endothelium	structure	7	ZFA:0005260		ZFS:0000000	ZFS:0000044	
ZFA:0005262	caudal fin dorsal procurrent ray	structure	8	ZFA:0001584		ZFS:0000000	ZFS:0000044	dorsal procurrent caudal-fin ray [EXACT]
ZFA:0005263	caudal fin ventral procurrent ray	structure	8	ZFA:0001584		ZFS:0000000	ZFS:0000044	ventral procurrent ray [EXACT]
ZFA:0005264	primordial ligament	structure	5	ZFA:0001675		ZFS:0000000	ZFS:0000044	articular-maxillary ligament  [EXACT] | ligamentum primordiale  [EXACT] | maxillo-mandibular ligament [EXACT]
ZFA:0005265	premaxillary-maxillary ligament	structure	5	ZFA:0001675		ZFS:0000000	ZFS:0000044	
ZFA:0005266	dorsal longitudinal fasciculus	structure	5	ZFA:0000318		ZFS:0000000	ZFS:0000044	DLF [RELATED]
ZFA:0005267	erector muscle	structure	5	ZFA:0005277		ZFS:0000000	ZFS:0000044	
ZFA:0005268	adductor muscle	structure	5	ZFA:0005277		ZFS:0000000	ZFS:0000044	
ZFA:0005269	abductor muscle	structure	5	ZFA:0005277		ZFS:0000000	ZFS:0000044	
ZFA:0005270	depressor muscle	structure	5	ZFA:0005277		ZFS:0000000	ZFS:0000044	
ZFA:0005271	flexor muscle	structure	5	ZFA:0005277		ZFS:0000000	ZFS:0000044	
ZFA:0005272	immature gonad	structure	3	ZFA:0001488	ZFA:0000632	ZFS:0000040	ZFS:0000041	juvenile gonad [EXACT] | juvenile ovary [EXACT]
ZFA:0005273	intestinal mucosal muscle	structure	5	ZFA:0005274	ZFA:0001338	ZFS:0000000	ZFS:0000044	intestinal lamina muscularis mucosae [RELATED]
ZFA:0005274	smooth muscle	structure	4	ZFA:0005145		ZFS:0000000	ZFS:0000044	
ZFA:0005275	arrector muscle	structure	5	ZFA:0005277		ZFS:0000000	ZFS:0000044	
ZFA:0005276	inclinator muscle	structure	5	ZFA:0005277		ZFS:0000000	ZFS:0000044	
ZFA:0005277	skeletal muscle	structure	4	ZFA:0005145		ZFS:0000000	ZFS:0000044	
ZFA:0005278	enteric longitudinal muscle	structure	5	ZFA:0005274	ZFA:0001324	ZFS:0000000	ZFS:0000044	
ZFA:0005279	enteric circular muscle	structure	5	ZFA:0005274	ZFA:0001324	ZFS:0000000	ZFS:0000044	
ZFA:0005280	cardiac muscle	structure	4	ZFA:0005145		ZFS:0000000	ZFS:0000044	
ZFA:0005281	renal corpuscle	structure	3	ZFA:0001488	ZFA:0005282	ZFS:0000039	ZFS:0000044	Malpighian corpuscle [EXACT]
ZFA:0005282	nephron	structure	4	ZFA:0001478	ZFA:0000529	ZFS:0000039	ZFS:0000044	
ZFA:0005283	renal capsular space	structure	2	ZFA:0001643	ZFA:0005281	ZFS:0000039	ZFS:0000044	Bowman's space [EXACT] | inter-glomerular space [EXACT] | urinary space [EXACT]
ZFA:0005284	glomerular capillary	structure	4	ZFA:0005250	ZFA:0001288;ZFA:0005305;ZFA:0005590	ZFS:0000039	ZFS:0000044	
ZFA:0005285	glomerular basement membrane	structure	4	ZFA:0001485	ZFA:0001288	ZFS:0000039	ZFS:0000044	glomerular filtration membrane [EXACT]
ZFA:0005286	lamina densa	structure	3	ZFA:0000382	ZFA:0005285	ZFS:0000039	ZFS:0000044	
ZFA:0005287	lamina rara interna	structure	3	ZFA:0000382	ZFA:0005285	ZFS:0000039	ZFS:0000044	
ZFA:0005288	lamina rara externa	structure	3	ZFA:0000382	ZFA:0005285	ZFS:0000039	ZFS:0000044	
ZFA:0005289	renal duct	structure	4	ZFA:0005171	ZFA:0000529	ZFS:0000039	ZFS:0000044	
ZFA:0005290	proximal convoluted tubule	structure	5	ZFA:0005289	ZFA:0001287	ZFS:0000039	ZFS:0000044	
ZFA:0005291	proximal straight tubule	structure	5	ZFA:0005289	ZFA:0001287	ZFS:0000039	ZFS:0000044	
ZFA:0005292	distal late tubule	structure	5	ZFA:0005289	ZFA:0001287	ZFS:0000039	ZFS:0000044	
ZFA:0005293	distal early tubule	structure	5	ZFA:0005289	ZFA:0001287	ZFS:0000039	ZFS:0000044	distal early tubules [EXACT]
ZFA:0005294	collecting duct	structure	5	ZFA:0005289		ZFS:0000039	ZFS:0000044	
ZFA:0005295	axial blood vessel	structure	5	ZFA:0001073		ZFS:0000000	ZFS:0000044	
ZFA:0005296	axial lymph vessel	structure	4	ZFA:0001073;ZFA:0005844	ZFA:0005105	ZFS:0000000	ZFS:0000044	
ZFA:0005297	cranial blood vessel	structure	4	ZFA:0005314	ZFA:0001267	ZFS:0000000	ZFS:0000044	
ZFA:0005298	cranial lymph vessel	structure	4	ZFA:0005844	ZFA:0001267	ZFS:0000000	ZFS:0000044	
ZFA:0005299	fin blood vessel	structure	4	ZFA:0005314	ZFA:0005095	ZFS:0000000	ZFS:0000044	
ZFA:0005300	fin lymph vessel	structure	4	ZFA:0005844	ZFA:0005095	ZFS:0000000	ZFS:0000044	
ZFA:0005301	pectoral fin blood vessel	structure	5	ZFA:0005299	ZFA:0005096	ZFS:0000000	ZFS:0000044	
ZFA:0005302	pectoral fin lymph vessel	structure	5	ZFA:0005300	ZFA:0005096	ZFS:0000000	ZFS:0000044	
ZFA:0005303	caudal fin lymph vessel	structure	5	ZFA:0005300	ZFA:0005097;ZFA:0005105	ZFS:0000000	ZFS:0000044	
ZFA:0005304	caudal fin blood vessel	structure	5	ZFA:0005299	ZFA:0005097	ZFS:0000000	ZFS:0000044	
ZFA:0005305	kidney vasculature	structure	4	ZFA:0005249	ZFA:0000529	ZFS:0000037	ZFS:0000044	
ZFA:0005306	kidney blood vessel	structure	4	ZFA:0005314	ZFA:0005305	ZFS:0000037	ZFS:0000044	
ZFA:0005307	afferent glomerular arteriole	structure	4	ZFA:0005255	ZFA:0005281;ZFA:0005305	ZFS:0000039	ZFS:0000044	
ZFA:0005308	efferent glomerular arteriole	structure	4	ZFA:0005255	ZFA:0005281;ZFA:0005305	ZFS:0000039	ZFS:0000044	
ZFA:0005309	pronephric glomerular capillary	structure	4	ZFA:0005250	ZFA:0001557	ZFS:0000000	ZFS:0000039	
ZFA:0005310	pronephric glomerular capsule	structure	3	ZFA:0001477	ZFA:0000151	ZFS:0000000	ZFS:0000039	Bowman's capsule  [EXACT]
ZFA:0005311	pronephric glomerular capsule epithelium	structure	4	ZFA:0001498	ZFA:0005310	ZFS:0000000	ZFS:0000039	pronephric parietal epithelial layer [EXACT]
ZFA:0005312	pronephric capsular space	structure	2	ZFA:0001643	ZFA:0000151	ZFS:0000000	ZFS:0000039	Bowman's space [EXACT] | inter-glomerular space [EXACT] | urinary space [EXACT]
ZFA:0005313	pronephric glomerular basement membrane	structure	4	ZFA:0001485	ZFA:0001557	ZFS:0000000	ZFS:0000039	pronephric glomerular filtration membrane [EXACT]
ZFA:0005314	blood vessel	structure	3	ZFA:0001488	ZFA:0001079	ZFS:0000000	ZFS:0000044	
ZFA:0005315	venule	structure	4	ZFA:0005314	ZFA:0001079	ZFS:0000000	ZFS:0000044	
ZFA:0005316	fin fold pectoral fin bud	structure	3	ZFA:0001488	ZFA:0000141	ZFS:0000033	ZFS:0000033	fin membrane pectoral fin bud [RELATED]
ZFA:0005317	pectoral fin fold	structure	3	ZFA:0001488	ZFA:0001161	ZFS:0000034	ZFS:0000044	pectoral fin membrane [EXACT]
